Nombre,Puntaje,Fecha
MAGALY,124037,"01/01/2026, 12:00:00 AM"
CHOCHO,190267,"02/27/2026, 12:00:00 AM"
DIEGO,1220946,"01/06/2026, 12:00:00 AM"
EVELYN,1254577,"01/31/2026, 12:00:00 AM"
EVELYN,102100,"01/04/2026, 12:00:00 AM"
SEBAS,201802,"01/21/2026, 12:00:00 AM"
VALERIA,940,"01/01/2026, 12:00:00 AM"
DIEGO,47837,"02/13/2026, 12:00:00 AM"
EVELYN,129931,"01/24/2026, 12:00:00 AM"
MAGALY,58766,"02/02/2026, 12:00:00 AM"
VALERIA,212617,"02/19/2026, 12:00:00 AM"
MAGALY,388127,"02/04/2026, 12:00:00 AM"
SEBAS,103795,"01/25/2026, 12:00:00 AM"
CHOCHO,572326,"02/24/2026, 12:00:00 AM"
CARO,114414,"01/12/2026, 12:00:00 AM"
DIEGO,126738,"02/26/2026, 12:00:00 AM"
MAGALY,634042,"01/20/2026, 12:00:00 AM"
CHOCHO,1016,"02/01/2026, 12:00:00 AM"
DANIELA,45350,"02/04/2026, 12:00:00 AM"
MAGALY,964,"02/24/2026, 12:00:00 AM"
CARO,57529,"01/04/2026, 12:00:00 AM"
SEBAS,1061159,"01/20/2026, 12:00:00 AM"
EVELYN,84642,"02/20/2026, 12:00:00 AM"
DANIELA,486430,"02/27/2026, 12:00:00 AM"
VALERIA,292908,"01/24/2026, 12:00:00 AM"
DIEGO,853037,"01/15/2026, 12:00:00 AM"
CARO,937,"01/06/2026, 12:00:00 AM"
MAGALY,395098,"02/07/2026, 12:00:00 AM"
EVELYN,319759,"02/05/2026, 12:00:00 AM"
CHOCHO,81901,"01/02/2026, 12:00:00 AM"
EVELYN,1072037,"01/29/2026, 12:00:00 AM"
EVELYN,819518,"02/20/2026, 12:00:00 AM"
VALERIA,39352,"02/26/2026, 12:00:00 AM"
CHOCHO,112157,"02/12/2026, 12:00:00 AM"
EVELYN,101276,"02/28/2026, 12:00:00 AM"
CARO,580221,"02/19/2026, 12:00:00 AM"
EDWIN,217455,"02/21/2026, 12:00:00 AM"
EVELYN,120286,"01/29/2026, 12:00:00 AM"
DIEGO,947944,"02/11/2026, 12:00:00 AM"
VALERIA,37211,"02/22/2026, 12:00:00 AM"
EVELYN,797,"01/19/2026, 12:00:00 AM"
SEBAS,112376,"01/20/2026, 12:00:00 AM"
EDWIN,196360,"01/10/2026, 12:00:00 AM"
EDWIN,939,"02/22/2026, 12:00:00 AM"
CHOCHO,1093,"03/01/2026, 12:00:00 AM"
DIEGO,46302,"02/28/2026, 12:00:00 AM"
DANIELA,1217515,"01/27/2026, 12:00:00 AM"
EVELYN,1089000,"01/08/2026, 12:00:00 AM"
VALERIA,889,"02/28/2026, 12:00:00 AM"
SEBAS,1148,"02/19/2026, 12:00:00 AM"
DIEGO,1194785,"02/06/2026, 12:00:00 AM"
VALERIA,810,"02/03/2026, 12:00:00 AM"
EVELYN,595329,"01/26/2026, 12:00:00 AM"
CARO,1110,"01/27/2026, 12:00:00 AM"
CHOCHO,176244,"01/31/2026, 12:00:00 AM"
EDWIN,488688,"02/20/2026, 12:00:00 AM"
DANIELA,125497,"01/12/2026, 12:00:00 AM"
CHOCHO,119508,"03/01/2026, 12:00:00 AM"
MAGALY,263927,"01/21/2026, 12:00:00 AM"
CHOCHO,39075,"02/15/2026, 12:00:00 AM"
DIEGO,450569,"01/29/2026, 12:00:00 AM"
DIEGO,46086,"01/15/2026, 12:00:00 AM"
CARO,175747,"02/20/2026, 12:00:00 AM"
CARO,1238,"02/06/2026, 12:00:00 AM"
DIEGO,938349,"02/18/2026, 12:00:00 AM"
CARO,106103,"02/07/2026, 12:00:00 AM"
EVELYN,1129,"02/27/2026, 12:00:00 AM"
CARO,268426,"01/19/2026, 12:00:00 AM"
DANIELA,117715,"01/08/2026, 12:00:00 AM"
DANIELA,36724,"01/28/2026, 12:00:00 AM"
EDWIN,373927,"01/23/2026, 12:00:00 AM"
CARO,41914,"01/09/2026, 12:00:00 AM"
MAGALY,213630,"01/04/2026, 12:00:00 AM"
SEBAS,771030,"01/20/2026, 12:00:00 AM"
DIEGO,57547,"01/11/2026, 12:00:00 AM"
MAGALY,279988,"02/01/2026, 12:00:00 AM"
DIEGO,121460,"01/18/2026, 12:00:00 AM"
CARO,74422,"01/13/2026, 12:00:00 AM"
EDWIN,128605,"01/21/2026, 12:00:00 AM"
DANIELA,304418,"01/23/2026, 12:00:00 AM"
EDWIN,110429,"01/11/2026, 12:00:00 AM"
EDWIN,287761,"01/31/2026, 12:00:00 AM"
CHOCHO,44032,"02/10/2026, 12:00:00 AM"
EDWIN,229841,"01/17/2026, 12:00:00 AM"
EDWIN,64742,"02/22/2026, 12:00:00 AM"
DIEGO,719916,"01/27/2026, 12:00:00 AM"
EVELYN,275736,"01/24/2026, 12:00:00 AM"
MAGALY,1089,"02/20/2026, 12:00:00 AM"
EVELYN,1004916,"01/11/2026, 12:00:00 AM"
SEBAS,1012479,"01/28/2026, 12:00:00 AM"
DANIELA,834109,"01/13/2026, 12:00:00 AM"
DIEGO,117111,"02/20/2026, 12:00:00 AM"
CHOCHO,1259490,"01/16/2026, 12:00:00 AM"
SEBAS,39826,"02/04/2026, 12:00:00 AM"
EDWIN,62493,"02/12/2026, 12:00:00 AM"
EVELYN,46563,"02/20/2026, 12:00:00 AM"
CHOCHO,781,"01/13/2026, 12:00:00 AM"
SEBAS,715047,"02/15/2026, 12:00:00 AM"
MAGALY,572605,"01/24/2026, 12:00:00 AM"
EVELYN,109249,"02/13/2026, 12:00:00 AM"
MAGALY,381673,"02/06/2026, 12:00:00 AM"
VALERIA,465924,"02/19/2026, 12:00:00 AM"
SEBAS,968440,"01/21/2026, 12:00:00 AM"
CHOCHO,40130,"02/14/2026, 12:00:00 AM"
CHOCHO,1032,"01/14/2026, 12:00:00 AM"
CHOCHO,254639,"01/11/2026, 12:00:00 AM"
CARO,820246,"02/05/2026, 12:00:00 AM"
CARO,443940,"02/15/2026, 12:00:00 AM"
MAGALY,41688,"01/03/2026, 12:00:00 AM"
SEBAS,1104909,"01/19/2026, 12:00:00 AM"
CARO,262454,"02/17/2026, 12:00:00 AM"
DIEGO,1086941,"02/24/2026, 12:00:00 AM"
SEBAS,175582,"01/17/2026, 12:00:00 AM"
CARO,297487,"01/20/2026, 12:00:00 AM"
EDWIN,1250,"01/12/2026, 12:00:00 AM"
EVELYN,58791,"01/13/2026, 12:00:00 AM"
CARO,736310,"01/21/2026, 12:00:00 AM"
DIEGO,95502,"01/16/2026, 12:00:00 AM"
DIEGO,761598,"01/03/2026, 12:00:00 AM"
EDWIN,413809,"01/24/2026, 12:00:00 AM"
SEBAS,114275,"02/18/2026, 12:00:00 AM"
VALERIA,568240,"02/19/2026, 12:00:00 AM"
EDWIN,1056555,"02/14/2026, 12:00:00 AM"
SEBAS,190315,"01/27/2026, 12:00:00 AM"
CHOCHO,301749,"02/16/2026, 12:00:00 AM"
DIEGO,194177,"02/18/2026, 12:00:00 AM"
EVELYN,584617,"02/19/2026, 12:00:00 AM"
VALERIA,942372,"01/23/2026, 12:00:00 AM"
CARO,235626,"01/18/2026, 12:00:00 AM"
DIEGO,247738,"01/28/2026, 12:00:00 AM"
EVELYN,1040112,"02/06/2026, 12:00:00 AM"
VALERIA,44392,"02/05/2026, 12:00:00 AM"
DIEGO,38024,"02/23/2026, 12:00:00 AM"
CHOCHO,104663,"01/23/2026, 12:00:00 AM"
DIEGO,1175154,"01/01/2026, 12:00:00 AM"
SEBAS,643316,"02/06/2026, 12:00:00 AM"
SEBAS,883,"02/04/2026, 12:00:00 AM"
SEBAS,178345,"01/01/2026, 12:00:00 AM"
CHOCHO,56486,"02/03/2026, 12:00:00 AM"
CHOCHO,582280,"01/22/2026, 12:00:00 AM"
VALERIA,1036,"01/14/2026, 12:00:00 AM"
MAGALY,55211,"01/29/2026, 12:00:00 AM"
EVELYN,106175,"01/09/2026, 12:00:00 AM"
MAGALY,1132309,"02/24/2026, 12:00:00 AM"
EDWIN,116630,"01/27/2026, 12:00:00 AM"
MAGALY,85471,"01/31/2026, 12:00:00 AM"
DIEGO,88820,"02/16/2026, 12:00:00 AM"
VALERIA,319289,"01/03/2026, 12:00:00 AM"
EDWIN,44972,"01/01/2026, 12:00:00 AM"
EDWIN,276245,"01/08/2026, 12:00:00 AM"
CHOCHO,881,"01/09/2026, 12:00:00 AM"
CARO,176051,"01/13/2026, 12:00:00 AM"
DANIELA,253093,"01/15/2026, 12:00:00 AM"
CHOCHO,81408,"02/20/2026, 12:00:00 AM"
DIEGO,1250428,"01/08/2026, 12:00:00 AM"
DIEGO,217021,"01/18/2026, 12:00:00 AM"
VALERIA,1077850,"02/18/2026, 12:00:00 AM"
CHOCHO,45180,"02/09/2026, 12:00:00 AM"
SEBAS,1120620,"03/01/2026, 12:00:00 AM"
CARO,364571,"02/22/2026, 12:00:00 AM"
SEBAS,910435,"01/06/2026, 12:00:00 AM"
VALERIA,1028,"01/13/2026, 12:00:00 AM"
DANIELA,47048,"01/18/2026, 12:00:00 AM"
CARO,123122,"02/24/2026, 12:00:00 AM"
DANIELA,296083,"02/05/2026, 12:00:00 AM"
SEBAS,300971,"02/03/2026, 12:00:00 AM"
CARO,995,"02/07/2026, 12:00:00 AM"
DIEGO,1201381,"02/20/2026, 12:00:00 AM"
MAGALY,1181,"02/26/2026, 12:00:00 AM"
VALERIA,723960,"02/09/2026, 12:00:00 AM"
DANIELA,1239220,"01/23/2026, 12:00:00 AM"
MAGALY,224090,"02/11/2026, 12:00:00 AM"
CARO,748,"02/26/2026, 12:00:00 AM"
EDWIN,62125,"01/27/2026, 12:00:00 AM"
MAGALY,488121,"01/16/2026, 12:00:00 AM"
EVELYN,298326,"02/19/2026, 12:00:00 AM"
EVELYN,278412,"01/27/2026, 12:00:00 AM"
EVELYN,800283,"01/09/2026, 12:00:00 AM"
DANIELA,240252,"02/05/2026, 12:00:00 AM"
VALERIA,188504,"01/03/2026, 12:00:00 AM"
MAGALY,757467,"01/25/2026, 12:00:00 AM"
CARO,53951,"01/03/2026, 12:00:00 AM"
CARO,59744,"01/22/2026, 12:00:00 AM"
SEBAS,112167,"02/01/2026, 12:00:00 AM"
CHOCHO,598450,"02/05/2026, 12:00:00 AM"
CARO,59238,"02/10/2026, 12:00:00 AM"
EDWIN,95904,"03/01/2026, 12:00:00 AM"
CHOCHO,841,"02/27/2026, 12:00:00 AM"
DIEGO,43368,"02/22/2026, 12:00:00 AM"
CARO,1113093,"02/01/2026, 12:00:00 AM"
SEBAS,463034,"01/11/2026, 12:00:00 AM"
MAGALY,381513,"01/13/2026, 12:00:00 AM"
DANIELA,898,"01/12/2026, 12:00:00 AM"
DANIELA,472992,"02/24/2026, 12:00:00 AM"
DIEGO,1201,"02/04/2026, 12:00:00 AM"
SEBAS,48289,"01/31/2026, 12:00:00 AM"
VALERIA,995400,"02/02/2026, 12:00:00 AM"
CARO,877687,"02/10/2026, 12:00:00 AM"
CARO,93854,"02/21/2026, 12:00:00 AM"
DANIELA,37476,"02/02/2026, 12:00:00 AM"
EDWIN,181637,"01/30/2026, 12:00:00 AM"
EVELYN,272100,"01/17/2026, 12:00:00 AM"
EDWIN,116042,"01/21/2026, 12:00:00 AM"
MAGALY,643697,"01/08/2026, 12:00:00 AM"
CHOCHO,77876,"02/19/2026, 12:00:00 AM"
MAGALY,419888,"02/03/2026, 12:00:00 AM"
EDWIN,50964,"01/23/2026, 12:00:00 AM"
DANIELA,377087,"02/19/2026, 12:00:00 AM"
CARO,302690,"01/30/2026, 12:00:00 AM"
CARO,318894,"01/11/2026, 12:00:00 AM"
SEBAS,497765,"01/11/2026, 12:00:00 AM"
CARO,96288,"01/09/2026, 12:00:00 AM"
DIEGO,438629,"01/06/2026, 12:00:00 AM"
MAGALY,46044,"02/17/2026, 12:00:00 AM"
EVELYN,1271864,"02/22/2026, 12:00:00 AM"
DIEGO,987886,"02/25/2026, 12:00:00 AM"
CHOCHO,1109829,"02/21/2026, 12:00:00 AM"
CHOCHO,241999,"01/23/2026, 12:00:00 AM"
CARO,1009,"02/16/2026, 12:00:00 AM"
DIEGO,1284,"01/16/2026, 12:00:00 AM"
EVELYN,63868,"01/31/2026, 12:00:00 AM"
CARO,557729,"01/14/2026, 12:00:00 AM"
VALERIA,433805,"01/31/2026, 12:00:00 AM"
EDWIN,953420,"03/01/2026, 12:00:00 AM"
VALERIA,1179,"02/04/2026, 12:00:00 AM"
CHOCHO,260125,"02/25/2026, 12:00:00 AM"
DANIELA,511703,"01/18/2026, 12:00:00 AM"
EVELYN,949450,"02/01/2026, 12:00:00 AM"
EVELYN,935649,"02/17/2026, 12:00:00 AM"
DANIELA,1005,"02/24/2026, 12:00:00 AM"
CHOCHO,197166,"01/01/2026, 12:00:00 AM"
VALERIA,1011,"01/29/2026, 12:00:00 AM"
DANIELA,753,"01/16/2026, 12:00:00 AM"
VALERIA,257963,"01/27/2026, 12:00:00 AM"
SEBAS,41916,"01/03/2026, 12:00:00 AM"
DANIELA,47901,"02/01/2026, 12:00:00 AM"
DANIELA,111030,"02/12/2026, 12:00:00 AM"
SEBAS,723,"03/01/2026, 12:00:00 AM"
DIEGO,87414,"02/20/2026, 12:00:00 AM"
DANIELA,244617,"01/20/2026, 12:00:00 AM"
MAGALY,587414,"01/11/2026, 12:00:00 AM"
SEBAS,125131,"01/05/2026, 12:00:00 AM"
EVELYN,601965,"01/08/2026, 12:00:00 AM"
EDWIN,268333,"02/08/2026, 12:00:00 AM"
CHOCHO,79899,"01/25/2026, 12:00:00 AM"
CARO,716,"02/25/2026, 12:00:00 AM"
MAGALY,323145,"02/24/2026, 12:00:00 AM"
SEBAS,501736,"03/01/2026, 12:00:00 AM"
EVELYN,51097,"02/21/2026, 12:00:00 AM"
CARO,79101,"01/14/2026, 12:00:00 AM"
CHOCHO,193502,"01/24/2026, 12:00:00 AM"
MAGALY,46387,"01/01/2026, 12:00:00 AM"
CARO,53790,"03/01/2026, 12:00:00 AM"
MAGALY,564306,"02/18/2026, 12:00:00 AM"
EVELYN,221956,"02/15/2026, 12:00:00 AM"
CARO,50600,"01/13/2026, 12:00:00 AM"
CHOCHO,508427,"01/08/2026, 12:00:00 AM"
DANIELA,248015,"01/27/2026, 12:00:00 AM"
CHOCHO,64812,"01/07/2026, 12:00:00 AM"
SEBAS,78865,"02/08/2026, 12:00:00 AM"
SEBAS,319845,"02/21/2026, 12:00:00 AM"
DANIELA,368685,"02/01/2026, 12:00:00 AM"
DANIELA,1067252,"02/04/2026, 12:00:00 AM"
MAGALY,118730,"02/06/2026, 12:00:00 AM"
CHOCHO,1066225,"01/25/2026, 12:00:00 AM"
DIEGO,847935,"01/03/2026, 12:00:00 AM"
VALERIA,41293,"01/22/2026, 12:00:00 AM"
EDWIN,129915,"01/13/2026, 12:00:00 AM"
VALERIA,181549,"01/30/2026, 12:00:00 AM"
MAGALY,259675,"02/03/2026, 12:00:00 AM"
MAGALY,844490,"01/25/2026, 12:00:00 AM"
SEBAS,435838,"01/15/2026, 12:00:00 AM"
SEBAS,35620,"01/14/2026, 12:00:00 AM"
EDWIN,48415,"01/19/2026, 12:00:00 AM"
DIEGO,278612,"01/10/2026, 12:00:00 AM"
DANIELA,215424,"01/27/2026, 12:00:00 AM"
SEBAS,990,"01/28/2026, 12:00:00 AM"
VALERIA,234383,"01/04/2026, 12:00:00 AM"
EDWIN,313466,"02/23/2026, 12:00:00 AM"
DIEGO,649634,"02/28/2026, 12:00:00 AM"
CHOCHO,460512,"02/23/2026, 12:00:00 AM"
CARO,249522,"01/04/2026, 12:00:00 AM"
DANIELA,221928,"02/28/2026, 12:00:00 AM"
VALERIA,922132,"01/22/2026, 12:00:00 AM"
MAGALY,1265,"02/26/2026, 12:00:00 AM"
MAGALY,52533,"01/10/2026, 12:00:00 AM"
VALERIA,96125,"02/08/2026, 12:00:00 AM"
MAGALY,36531,"02/28/2026, 12:00:00 AM"
CARO,87602,"01/02/2026, 12:00:00 AM"
CHOCHO,475317,"02/19/2026, 12:00:00 AM"
VALERIA,604881,"02/19/2026, 12:00:00 AM"
CHOCHO,109323,"02/10/2026, 12:00:00 AM"
EVELYN,350715,"02/13/2026, 12:00:00 AM"
EDWIN,875274,"01/29/2026, 12:00:00 AM"
CHOCHO,915,"02/26/2026, 12:00:00 AM"
EDWIN,579162,"01/27/2026, 12:00:00 AM"
SEBAS,307809,"01/07/2026, 12:00:00 AM"
VALERIA,59359,"01/29/2026, 12:00:00 AM"
SEBAS,115755,"01/21/2026, 12:00:00 AM"
MAGALY,974,"02/16/2026, 12:00:00 AM"
EDWIN,317688,"02/16/2026, 12:00:00 AM"
SEBAS,936546,"01/05/2026, 12:00:00 AM"
CARO,586018,"02/02/2026, 12:00:00 AM"
CARO,526295,"02/08/2026, 12:00:00 AM"
CHOCHO,1159,"01/12/2026, 12:00:00 AM"
MAGALY,598656,"01/02/2026, 12:00:00 AM"
DANIELA,290155,"01/24/2026, 12:00:00 AM"
EDWIN,1213330,"01/26/2026, 12:00:00 AM"
CARO,43442,"02/06/2026, 12:00:00 AM"
CHOCHO,357664,"02/21/2026, 12:00:00 AM"
SEBAS,907,"01/16/2026, 12:00:00 AM"
CARO,701,"02/28/2026, 12:00:00 AM"
VALERIA,1113139,"01/13/2026, 12:00:00 AM"
DANIELA,622114,"01/05/2026, 12:00:00 AM"
EDWIN,246265,"02/23/2026, 12:00:00 AM"
DANIELA,73246,"01/11/2026, 12:00:00 AM"
SEBAS,371124,"02/27/2026, 12:00:00 AM"
MAGALY,965,"03/01/2026, 12:00:00 AM"
MAGALY,40289,"02/16/2026, 12:00:00 AM"
EVELYN,637704,"02/15/2026, 12:00:00 AM"
DANIELA,121901,"01/08/2026, 12:00:00 AM"
CARO,45833,"02/27/2026, 12:00:00 AM"
EDWIN,98391,"02/28/2026, 12:00:00 AM"
EVELYN,98873,"02/02/2026, 12:00:00 AM"
SEBAS,59009,"01/31/2026, 12:00:00 AM"
DIEGO,35560,"01/18/2026, 12:00:00 AM"
DANIELA,756923,"03/01/2026, 12:00:00 AM"
EDWIN,40810,"01/28/2026, 12:00:00 AM"
SEBAS,903602,"01/16/2026, 12:00:00 AM"
CARO,562549,"02/22/2026, 12:00:00 AM"
DANIELA,419375,"02/01/2026, 12:00:00 AM"
EVELYN,267279,"01/17/2026, 12:00:00 AM"
EVELYN,194566,"02/08/2026, 12:00:00 AM"
SEBAS,1211612,"01/25/2026, 12:00:00 AM"
EVELYN,58375,"02/28/2026, 12:00:00 AM"
MAGALY,1282,"02/22/2026, 12:00:00 AM"
DANIELA,94108,"01/05/2026, 12:00:00 AM"
CHOCHO,1157,"02/16/2026, 12:00:00 AM"
VALERIA,50945,"01/06/2026, 12:00:00 AM"
CHOCHO,213847,"01/19/2026, 12:00:00 AM"
DANIELA,1284681,"02/07/2026, 12:00:00 AM"
EDWIN,1036,"01/06/2026, 12:00:00 AM"
DANIELA,901202,"02/03/2026, 12:00:00 AM"
CARO,1043,"02/05/2026, 12:00:00 AM"
EVELYN,54138,"02/04/2026, 12:00:00 AM"
VALERIA,283844,"02/15/2026, 12:00:00 AM"
DIEGO,309939,"02/10/2026, 12:00:00 AM"
EDWIN,924,"01/29/2026, 12:00:00 AM"
DANIELA,275155,"02/09/2026, 12:00:00 AM"
EDWIN,91761,"01/10/2026, 12:00:00 AM"
CHOCHO,121673,"01/02/2026, 12:00:00 AM"
EVELYN,124056,"01/23/2026, 12:00:00 AM"
DANIELA,122118,"03/01/2026, 12:00:00 AM"
SEBAS,55678,"02/02/2026, 12:00:00 AM"
EDWIN,837329,"01/09/2026, 12:00:00 AM"
VALERIA,272460,"02/24/2026, 12:00:00 AM"
EDWIN,1149868,"02/07/2026, 12:00:00 AM"
CHOCHO,1130,"01/28/2026, 12:00:00 AM"
CHOCHO,219256,"01/28/2026, 12:00:00 AM"
DIEGO,42883,"01/24/2026, 12:00:00 AM"
SEBAS,845,"02/12/2026, 12:00:00 AM"
VALERIA,123356,"02/16/2026, 12:00:00 AM"
EVELYN,367959,"01/24/2026, 12:00:00 AM"
DIEGO,360801,"02/15/2026, 12:00:00 AM"
CARO,386253,"02/03/2026, 12:00:00 AM"
SEBAS,422328,"01/26/2026, 12:00:00 AM"
DIEGO,1237,"01/06/2026, 12:00:00 AM"
VALERIA,1266286,"01/20/2026, 12:00:00 AM"
DANIELA,1127,"01/14/2026, 12:00:00 AM"
CARO,859198,"02/23/2026, 12:00:00 AM"
CHOCHO,867,"02/02/2026, 12:00:00 AM"
SEBAS,1212,"01/03/2026, 12:00:00 AM"
CARO,1017662,"01/09/2026, 12:00:00 AM"
SEBAS,266617,"02/04/2026, 12:00:00 AM"
EVELYN,76834,"02/28/2026, 12:00:00 AM"
DIEGO,1222560,"01/18/2026, 12:00:00 AM"
SEBAS,705,"01/28/2026, 12:00:00 AM"
EVELYN,1102131,"02/21/2026, 12:00:00 AM"
MAGALY,1231889,"01/16/2026, 12:00:00 AM"
CARO,223397,"02/27/2026, 12:00:00 AM"
CARO,47926,"02/16/2026, 12:00:00 AM"
DIEGO,880898,"02/26/2026, 12:00:00 AM"
DIEGO,52249,"02/03/2026, 12:00:00 AM"
VALERIA,1124,"01/26/2026, 12:00:00 AM"
DANIELA,1260775,"02/18/2026, 12:00:00 AM"
CARO,483996,"02/11/2026, 12:00:00 AM"
DANIELA,81584,"01/25/2026, 12:00:00 AM"
VALERIA,221970,"01/05/2026, 12:00:00 AM"
CARO,45694,"01/29/2026, 12:00:00 AM"
SEBAS,64559,"01/17/2026, 12:00:00 AM"
DANIELA,1030,"01/19/2026, 12:00:00 AM"
MAGALY,185341,"02/22/2026, 12:00:00 AM"
CARO,304321,"01/15/2026, 12:00:00 AM"
CHOCHO,312340,"01/11/2026, 12:00:00 AM"
CHOCHO,261581,"02/11/2026, 12:00:00 AM"
SEBAS,472650,"01/17/2026, 12:00:00 AM"
CARO,569347,"02/09/2026, 12:00:00 AM"
CHOCHO,63816,"02/25/2026, 12:00:00 AM"
CHOCHO,942,"01/24/2026, 12:00:00 AM"
DIEGO,460715,"02/12/2026, 12:00:00 AM"
EVELYN,1198869,"01/07/2026, 12:00:00 AM"
MAGALY,225782,"02/22/2026, 12:00:00 AM"
EVELYN,323863,"02/02/2026, 12:00:00 AM"
EDWIN,1259,"02/24/2026, 12:00:00 AM"
VALERIA,63268,"02/15/2026, 12:00:00 AM"
VALERIA,387170,"02/26/2026, 12:00:00 AM"
CARO,106450,"01/15/2026, 12:00:00 AM"
CARO,41438,"01/08/2026, 12:00:00 AM"
DANIELA,51161,"01/13/2026, 12:00:00 AM"
DANIELA,273085,"02/03/2026, 12:00:00 AM"
DANIELA,281447,"02/26/2026, 12:00:00 AM"
EDWIN,928407,"02/24/2026, 12:00:00 AM"
MAGALY,229920,"02/01/2026, 12:00:00 AM"
EDWIN,419885,"02/10/2026, 12:00:00 AM"
EDWIN,78501,"02/26/2026, 12:00:00 AM"
VALERIA,777,"01/19/2026, 12:00:00 AM"
CARO,233655,"02/09/2026, 12:00:00 AM"
SEBAS,254459,"01/30/2026, 12:00:00 AM"
CHOCHO,247371,"01/31/2026, 12:00:00 AM"
EDWIN,112823,"01/31/2026, 12:00:00 AM"
DIEGO,528824,"01/30/2026, 12:00:00 AM"
CHOCHO,548759,"01/10/2026, 12:00:00 AM"
DIEGO,1255738,"02/20/2026, 12:00:00 AM"
CHOCHO,43661,"02/14/2026, 12:00:00 AM"
EVELYN,1261860,"02/01/2026, 12:00:00 AM"
CHOCHO,122065,"02/28/2026, 12:00:00 AM"
VALERIA,41707,"01/20/2026, 12:00:00 AM"
EDWIN,543970,"02/16/2026, 12:00:00 AM"
DIEGO,180974,"01/29/2026, 12:00:00 AM"
EDWIN,1254971,"01/20/2026, 12:00:00 AM"
CHOCHO,1108185,"02/16/2026, 12:00:00 AM"
CHOCHO,725,"02/26/2026, 12:00:00 AM"
VALERIA,84380,"01/31/2026, 12:00:00 AM"
MAGALY,61121,"01/18/2026, 12:00:00 AM"
EDWIN,858229,"03/01/2026, 12:00:00 AM"
CARO,46893,"02/16/2026, 12:00:00 AM"
CHOCHO,308055,"01/22/2026, 12:00:00 AM"
EVELYN,1041753,"02/24/2026, 12:00:00 AM"
EDWIN,394122,"01/08/2026, 12:00:00 AM"
SEBAS,548204,"01/02/2026, 12:00:00 AM"
EVELYN,569109,"02/14/2026, 12:00:00 AM"
DIEGO,105164,"01/16/2026, 12:00:00 AM"
CHOCHO,1078,"02/06/2026, 12:00:00 AM"
EVELYN,309518,"03/01/2026, 12:00:00 AM"
CARO,918796,"01/25/2026, 12:00:00 AM"
CHOCHO,282089,"03/01/2026, 12:00:00 AM"
CHOCHO,454996,"01/02/2026, 12:00:00 AM"
CARO,845,"02/07/2026, 12:00:00 AM"
CARO,265976,"01/31/2026, 12:00:00 AM"
EDWIN,202094,"01/10/2026, 12:00:00 AM"
MAGALY,104626,"01/21/2026, 12:00:00 AM"
DANIELA,809183,"01/05/2026, 12:00:00 AM"
EDWIN,746202,"02/22/2026, 12:00:00 AM"
CARO,1296,"01/04/2026, 12:00:00 AM"
EVELYN,1136660,"02/07/2026, 12:00:00 AM"
VALERIA,501009,"01/23/2026, 12:00:00 AM"
EDWIN,934,"02/13/2026, 12:00:00 AM"
EVELYN,580573,"02/16/2026, 12:00:00 AM"
MAGALY,1066,"03/01/2026, 12:00:00 AM"
VALERIA,404588,"02/07/2026, 12:00:00 AM"
EVELYN,316805,"01/10/2026, 12:00:00 AM"
VALERIA,808979,"01/19/2026, 12:00:00 AM"
SEBAS,952226,"02/25/2026, 12:00:00 AM"
EDWIN,1165071,"02/23/2026, 12:00:00 AM"
EDWIN,52084,"01/17/2026, 12:00:00 AM"
MAGALY,221029,"01/30/2026, 12:00:00 AM"
SEBAS,1204,"01/16/2026, 12:00:00 AM"
SEBAS,231075,"02/08/2026, 12:00:00 AM"
DANIELA,470100,"02/01/2026, 12:00:00 AM"
VALERIA,1196280,"01/11/2026, 12:00:00 AM"
CHOCHO,897796,"02/21/2026, 12:00:00 AM"
MAGALY,1019227,"01/22/2026, 12:00:00 AM"
SEBAS,1037243,"02/19/2026, 12:00:00 AM"
VALERIA,59082,"02/12/2026, 12:00:00 AM"
CARO,1011134,"01/27/2026, 12:00:00 AM"
DIEGO,191725,"01/14/2026, 12:00:00 AM"
EDWIN,1198,"01/16/2026, 12:00:00 AM"
SEBAS,1038918,"02/15/2026, 12:00:00 AM"
DANIELA,763346,"02/28/2026, 12:00:00 AM"
VALERIA,324798,"01/18/2026, 12:00:00 AM"
DANIELA,207074,"02/14/2026, 12:00:00 AM"
MAGALY,35068,"01/22/2026, 12:00:00 AM"
DIEGO,1153,"01/24/2026, 12:00:00 AM"
DANIELA,597317,"02/03/2026, 12:00:00 AM"
DIEGO,1089,"01/25/2026, 12:00:00 AM"
VALERIA,289421,"02/05/2026, 12:00:00 AM"
DANIELA,58913,"02/21/2026, 12:00:00 AM"
DIEGO,40048,"01/17/2026, 12:00:00 AM"
VALERIA,939,"01/29/2026, 12:00:00 AM"
SEBAS,62983,"01/01/2026, 12:00:00 AM"
EVELYN,47022,"02/25/2026, 12:00:00 AM"
EVELYN,758096,"01/10/2026, 12:00:00 AM"
CHOCHO,843652,"02/02/2026, 12:00:00 AM"
SEBAS,875,"02/19/2026, 12:00:00 AM"
CARO,450267,"01/21/2026, 12:00:00 AM"
EVELYN,789430,"01/28/2026, 12:00:00 AM"
DANIELA,59091,"01/02/2026, 12:00:00 AM"
CARO,87126,"01/08/2026, 12:00:00 AM"
DIEGO,533328,"01/21/2026, 12:00:00 AM"
VALERIA,1114288,"02/20/2026, 12:00:00 AM"
VALERIA,839,"01/23/2026, 12:00:00 AM"
